Corrente do Motor;Taxa da Balanca
7,971;0
7,971;6,55213064
7,971;6,55213064
8,171;6,55213064
8,171;20,1061344
9;20,1061344
9;34,3479796
11,943;34,3479796
11,943;45,75909272
14,171;45,75909272
14,171;56,74250956
14,171;56,74250956
17,629;56,74250956
17,629;66,1165538
20,629;69,79092047
20,629;78,34043683
20,8;78,34043683
20,8;84,54864675
21,029;84,54864675
21,029;85,40844855
20,657;85,40844855
20,657;85,40844855
20,657;82,85990783
17,943;79,18554116
17,943;76,71195752
17,229;76,71195752
17,229;75,49500728
17,514;75,49500728
17,514;75,80365408
17,514;75,80365408
18,657;75,80365408
18,657;77,54971312
19,657;77,54971312
19,657;76,33717212
17,943;76,33717212
17,943;72,21453272
15,429;72,21453272
15,429;71,37677712
15,429;71,37677712
15,971;73,40502752
15,971;73,40502752
18,314;73,40502752
18,314;74,74102724
19,429;74,74102724
19,429;75,56114588
18,743;75,56114588
18,743;73,7886314
17,829;73,7886314
17,829;73,7886314
17,829;70,60956936
18,2;70,60956936
18,2;71,26213688
16,486;71,26213688
16,486;78,64761388
23,029;85,99634721
23,029;92,07227993
22,4;90,2350966
22,4;87,2809058
22,4;87,2809058
18,743;81,7693558
18,743;61,23993436
12,057;61,23993436
12,057;45,79877588
10,943;45,79877588
10,943;46,58802984
11;46,58802984
11;56,64550628
11;56,64550628
15,629;56,64550628
15,629;70,92703464
24,943;87,89379016
24,943;84,38844436
20,257;77,03971103
20,257;76,17549999
13,2;72,50113332
13,2;70,71539112
9,629;70,71539112
9,629;49,85086744
9,629;49,85086744
8,171;49,85086744
8,171;27,36815268
8,029;27,36815268
8,029;22,58853652
9,486;22,58853652
9,486;35,22541836
12,914;35,22541836
12,914;51,71156672
17,914;51,71156672
17,914;51,71156672
17,914;67,5275106
23,114;74,87624393
23,114;85,45401069
23,029;85,45401069
23,029;91,29625369
21,343;87,62188703
21,343;86,63862651
21,343;86,63862651
15,857;69,15452016
